fips,jail_pop,urbanicity,year
31065,1.0,1.0,2013
31067,24.0,1.0,2013
31069,6.0,1.0,2013
31071,1.08,1.0,2013
31073,6.52,1.0,2013
31075,,1.0,2013
31077,1.31,1.0,2013
31079,178.0,2.0,2013
31081,8.0,2.0,2013
31083,1.0,1.0,2013
31085,,1.0,2013
31087,4.0,1.0,2013
31089,9.0,1.0,2013
31091,,1.0,2013
31093,,2.0,2013
31095,13.0,1.0,2013
31097,2.76,1.0,2013
31099,3.0,1.0,2013
31101,8.13,1.0,2013
31103,0.21,1.0,2013
31105,10.0,1.0,2013
31107,6.0,1.0,2013
31109,568.0,2.0,2013
31111,105.79,1.0,2013
31113,2.21,1.0,2013
31115,0.32,1.0,2013
31117,,1.0,2013
31119,81.0,1.0,2013
31121,6.86,2.0,2013
31123,5.0,1.0,2013
31125,3.14,1.0,2013
31127,7.0,1.0,2013
31129,,1.0,2013
31131,18.0,1.0,2013
31133,1.24,1.0,2013
31135,2.87,1.0,2013
31137,32.0,1.0,2013
31139,5.36,1.0,2013
31141,61.65,1.0,2013
31143,1.0,1.0,2013
31145,,1.0,2013
31147,8.0,1.0,2013
31149,4.0,1.0,2013
31151,77.0,1.0,2013
31153,133.0,2.0,2013
31155,119.0,2.0,2013
31157,158.03,1.0,2013
31159,19.0,2.0,2013
31161,15.0,1.0,2013
31163,1.61,1.0,2013
31165,,1.0,2013
31167,4.64,1.0,2013
31169,5.0,1.0,2013
31171,,1.0,2013
31173,13.0,1.0,2013
31175,2.22,1.0,2013
31177,19.24,2.0,2013
31179,,1.0,2013
31181,5.0,1.0,2013
31183,0.45,1.0,2013
31185,23.0,1.0,2013
32001,43.0,1.0,2013
32003,5489.0,4.0,2013
32005,64.0,1.0,2013
32007,120.0,1.0,2013
32009,20.0,1.0,2013
32011,4.0,1.0,2013
32013,53.0,1.0,2013
32015,10.0,1.0,2013
32017,96.0,1.0,2013
32019,71.0,1.0,2013
32021,21.0,1.0,2013
32023,148.0,1.0,2013
32027,14.0,1.0,2013
32029,7.0,2.0,2013
32031,1080.0,2.0,2013
32033,22.0,1.0,2013
32510,178.0,2.0,2013
33001,110.0,1.0,2013
33003,56.0,1.0,2013
33005,158.0,1.0,2013
33007,37.0,1.0,2013
33009,163.0,1.0,2013
33011,523.0,2.0,2013
33013,183.0,1.0,2013
33015,355.0,3.0,2013
33017,345.0,3.0,2013
33019,82.0,1.0,2013
34001,800.0,2.0,2013
34003,852.0,3.0,2013
34005,526.0,3.0,2013
34007,1497.0,3.0,2013
34009,245.0,2.0,2013
34011,592.0,2.0,2013
34013,3391.0,4.0,2013
34015,358.0,3.0,2013
34017,1806.0,4.0,2013
34019,88.0,3.0,2013
34021,811.0,2.0,2013
34023,909.0,3.0,2013
34025,835.0,3.0,2013
34027,331.0,3.0,2013
34029,664.0,3.0,2013
34031,1039.0,3.0,2013
34033,343.0,3.0,2013
34035,216.0,3.0,2013
34037,177.0,3.0,2013
34039,795.0,4.0,2013
34041,123.0,2.0,2013
35001,2536.0,2.0,2013
35003,5.0,1.0,2013
35005,277.0,1.0,2013
35006,,1.0,2013
35007,49.0,1.0,2013
35009,239.0,1.0,2013
35011,10.0,1.0,2013
35013,666.0,2.0,2013
35015,268.0,1.0,2013
35017,73.0,1.0,2013
35019,593.0,1.0,2013
35021,,1.0,2013
35023,33.0,1.0,2013
35025,411.0,1.0,2013
35027,127.0,1.0,2013
35028,23.0,1.0,2013
35029,335.0,1.0,2013
35031,325.0,1.0,2013
35033,15.25,1.0,2013
35035,262.0,1.0,2013
35037,50.0,1.0,2013
35039,146.0,1.0,2013
35041,96.0,1.0,2013
35043,267.0,2.0,2013
35045,607.0,2.0,2013
35047,99.75,1.0,2013
35049,401.0,2.0,2013
35051,53.0,1.0,2013
35053,48.0,1.0,2013
35055,81.0,1.0,2013
35057,897.0,2.0,2013
35059,13.0,1.0,2013
35061,218.0,2.0,2013
36001,774.0,2.0,2013
36003,129.0,1.0,2013
36007,506.0,2.0,2013
36009,129.0,1.0,2013
36011,191.0,1.0,2013
36013,279.0,1.0,2013
36015,198.0,2.0,2013
36017,118.0,1.0,2013
36019,205.0,1.0,2013
36021,105.0,1.0,2013
36023,73.0,1.0,2013
36025,80.0,1.0,2013
36027,278.0,3.0,2013
36029,1309.0,4.0,2013
36031,85.0,1.0,2013
36033,121.0,1.0,2013
36035,111.0,1.0,2013
36037,70.0,1.0,2013
36039,46.0,1.0,2013
36041,4.0,1.0,2013
36043,26.0,2.0,2013
36045,135.0,2.0,2013
36049,34.0,1.0,2013
36051,129.0,3.0,2013
36053,87.0,2.0,2013
36055,1369.0,4.0,2013
36057,181.0,1.0,2013
36059,1254.0,3.0,2013
36061,11688.0,4.0,2013
36063,440.0,3.0,2013
36065,420.0,2.0,2013
36067,1162.0,2.0,2013
36069,222.0,3.0,2013
36071,590.0,3.0,2013
36073,68.0,3.0,2013
36075,153.0,2.0,2013
36077,70.0,1.0,2013
36079,116.0,3.0,2013
36083,281.0,2.0,2013
36087,241.0,3.0,2013
36089,162.0,1.0,2013
36091,187.0,2.0,2013
36093,330.0,2.0,2013
36095,52.0,2.0,2013
36097,25.0,1.0,2013
36099,79.0,1.0,2013
36101,189.0,1.0,2013
36103,1565.0,3.0,2013
36105,170.0,1.0,2013
36107,86.0,2.0,2013
36109,70.0,2.0,2013
36111,341.0,2.0,2013
36113,114.0,2.0,2013
36115,119.0,2.0,2013
36117,108.0,3.0,2013
36119,1332.0,3.0,2013
36121,61.0,1.0,2013
36123,51.0,3.0,2013
37001,461.0,2.0,2013
37003,77.0,2.0,2013
37005,27.0,1.0,2013
37007,47.0,1.0,2013
37009,160.0,1.0,2013
37011,36.0,1.0,2013
37013,87.0,1.0,2013
37015,39.15,1.0,2013
37017,74.0,1.0,2013
37019,302.0,2.0,2013
37021,459.0,2.0,2013
37023,178.0,2.0,2013
37025,371.0,3.0,2013
37027,178.0,2.0,2013
37029,22.61,1.0,2013
37031,148.0,1.0,2013
37033,3.0,1.0,2013
37035,214.0,2.0,2013
37037,45.0,2.0,2013
37039,109.0,1.0,2013
37041,23.0,1.0,2013
37043,29.0,1.0,2013
37045,263.0,1.0,2013
37047,151.0,1.0,2013
37049,262.0,2.0,2013
37051,686.0,2.0,2013
37053,32.0,3.0,2013
37055,85.0,1.0,2013
37057,257.8,2.0,2013
37059,49.0,2.0,2013
37061,139.0,1.0,2013
37063,498.0,2.0,2013
37065,195.0,2.0,2013
37067,717.0,2.0,2013
37069,176.0,3.0,2013
37071,477.0,3.0,2013
37073,,3.0,2013
37075,7.0,1.0,2013
37077,93.0,1.0,2013
37079,74.0,1.0,2013
37081,886.0,2.0,2013
37083,102.0,1.0,2013
37085,207.0,1.0,2013
37087,114.0,2.0,2013
37089,159.0,2.0,2013
37091,87.0,1.0,2013
37093,163.0,2.0,2013
37095,9.89,1.0,2013
37097,285.0,3.0,2013
37099,55.0,1.0,2013
37101,180.0,3.0,2013
37103,27.0,2.0,2013
37105,95.0,1.0,2013
37107,236.0,1.0,2013
37109,139.0,3.0,2013
37111,113.06,1.0,2013
37113,42.0,1.0,2013
37115,76.0,2.0,2013
37117,43.85,1.0,2013
37119,1981.0,4.0,2013
37121,36.94,1.0,2013
37123,73.0,1.0,2013
37125,126.0,1.0,2013
37127,216.0,2.0,2013
37129,556.0,2.0,2013
37131,56.0,1.0,2013
37133,293.0,2.0,2013
37135,130.0,2.0,2013
37137,88.0,2.0,2013
37139,89.08,1.0,2013
37141,64.0,2.0,2013
37143,27.31,1.0,2013
37145,138.0,2.0,2013
37147,496.0,2.0,2013
37149,28.0,1.0,2013
37151,204.0,2.0,2013
37153,83.0,1.0,2013
37155,367.0,1.0,2013
37157,163.0,2.0,2013
37159,334.0,3.0,2013
37161,203.0,1.0,2013
37163,214.0,1.0,2013
37165,109.0,1.0,2013
37167,78.0,1.0,2013
37169,58.0,2.0,2013
37171,125.0,1.0,2013
37173,105.0,1.0,2013
37175,69.0,1.0,2013
37177,6.0,1.0,2013
37179,230.0,3.0,2013
37181,156.0,1.0,2013
37183,1314.0,4.0,2013
37185,29.0,1.0,2013
37187,20.11,1.0,2013
37189,77.0,1.0,2013
37191,214.0,2.0,2013
37193,119.0,1.0,2013
37195,200.0,1.0,2013
37197,33.0,2.0,2013
37199,31.0,1.0,2013
38001,2.0,1.0,2013
38003,21.0,1.0,2013
38005,21.67,1.0,2013
38007,1.75,1.0,2013
38009,3.59,1.0,2013
38011,5.5,1.0,2013
38013,,1.0,2013
38015,163.55,2.0,2013
38017,263.22,2.0,2013
38019,1.0,1.0,2013
38021,,1.0,2013
38023,7.49,1.0,2013
38025,7.93,1.0,2013
38027,7.49,1.0,2013
38029,5.45,1.0,2013
38031,,1.0,2013
38033,3.25,1.0,2013
38035,179.0,2.0,2013
38037,3.34,1.0,2013
38039,,1.0,2013
38041,4.37,1.0,2013
38043,,1.0,2013
38045,,1.0,2013
38047,,1.0,2013
38049,40.76,1.0,2013
38051,,1.0,2013
38053,5.0,1.0,2013
38055,25.0,1.0,2013
38057,13.66,1.0,2013
38059,50.0,2.0,2013
38061,3.0,1.0,2013
38063,9.39,1.0,2013
38065,,2.0,2013
38067,8.0,1.0,2013
38069,29.46,1.0,2013
38071,39.12,1.0,2013
38073,,1.0,2013
38075,1.41,1.0,2013
38077,14.0,1.0,2013
38079,15.0,1.0,2013
38081,,1.0,2013
38083,,1.0,2013
38085,6.87,2.0,2013
38087,1.36,1.0,2013
38089,53.83,1.0,2013
38091,,1.0,2013
38093,69.0,1.0,2013
38095,15.41,1.0,2013
38097,3.0,1.0,2013
38099,20.0,1.0,2013
38101,96.0,1.0,2013
38103,26.7,1.0,2013
38105,110.51,1.0,2013
39001,59.0,1.0,2013
39003,233.0,2.0,2013
39005,100.0,1.0,2013
39007,141.0,1.0,2013
39009,84.65,1.0,2013
39011,53.0,1.0,2013
39013,104.0,2.0,2013
39015,75.0,3.0,2013
39017,877.0,3.0,2013
39019,21.0,2.0,2013
39021,44.98,1.0,2013
39023,208.0,2.0,2013
39025,335.0,3.0,2013
39027,72.0,1.0,2013
39029,129.0,1.0,2013
39031,62.0,1.0,2013
39033,114.0,1.0,2013
39035,2240.0,4.0,2013
39037,39.0,1.0,2013
39039,148.62,1.0,2013
39041,241.0,3.0,2013
39043,110.0,1.0,2013
39045,267.0,3.0,2013
39047,60.0,1.0,2013
39049,2057.0,4.0,2013
39051,164.49,2.0,2013
39053,24.0,1.0,2013
39055,121.0,3.0,2013
39057,238.0,2.0,2013
39059,76.0,1.0,2013
39061,1674.0,4.0,2013
39063,93.0,1.0,2013
39065,55.14,1.0,2013
39067,8.0,1.0,2013
39069,106.75,1.0,2013
39071,65.0,1.0,2013
39073,31.61,3.0,2013
39075,30.0,1.0,2013
39077,104.0,1.0,2013
39079,50.0,1.0,2013
39081,95.0,2.0,2013
39083,58.0,1.0,2013
39085,384.0,3.0,2013
39087,65.0,2.0,2013
39089,182.0,3.0,2013
39091,73.0,1.0,2013
39093,418.0,3.0,2013
39095,439.0,2.0,2013
39097,52.35,3.0,2013
39099,510.0,2.0,2013
39101,115.86,1.0,2013
39103,203.0,3.0,2013
39105,27.82,1.0,2013
39107,55.0,1.0,2013
39109,119.0,2.0,2013
39111,,1.0,2013
39113,841.0,2.0,2013
39115,16.21,1.0,2013
39117,86.0,3.0,2013
39119,215.0,1.0,2013
39121,20.0,1.0,2013
39123,89.0,1.0,2013
39125,25.0,1.0,2013
39127,40.47,3.0,2013
39129,125.0,3.0,2013
39131,43.15,1.0,2013
39133,237.09,2.0,2013
39135,65.0,1.0,2013
39137,53.0,1.0,2013
39139,231.0,2.0,2013
39141,162.0,1.0,2013
39143,73.0,1.0,2013
39145,120.85,1.0,2013
39147,154.0,1.0,2013
39149,100.0,1.0,2013
39151,429.0,2.0,2013
39153,299.0,2.0,2013
39155,308.0,2.0,2013
39157,102.0,1.0,2013
39159,63.67,3.0,2013
39161,,1.0,2013
39163,15.06,1.0,2013
39165,276.0,3.0,2013
39167,73.18,1.0,2013
39169,112.0,1.0,2013
39171,143.13,1.0,2013
39173,138.0,2.0,2013
39175,21.0,1.0,2013
40001,68.0,1.0,2013
40003,8.0,1.0,2013
40005,57.0,1.0,2013
40007,26.0,1.0,2013
40009,112.0,1.0,2013
40011,38.09,1.0,2013
40013,127.0,1.0,2013
40015,118.0,1.0,2013
40017,188.0,3.0,2013
40019,188.0,1.0,2013
40021,141.0,1.0,2013
40023,92.33,1.0,2013
40025,6.0,1.0,2013
40027,453.0,3.0,2013
40029,15.0,1.0,2013
40031,358.0,2.0,2013
40033,45.0,2.0,2013
40035,73.0,1.0,2013
40037,289.0,2.0,2013
40039,150.0,1.0,2013
40041,89.0,1.0,2013
40043,42.0,1.0,2013
40045,8.0,1.0,2013
40047,240.0,1.0,2013
40049,82.0,1.0,2013
40051,383.11,3.0,2013
40053,25.0,1.0,2013
40055,32.0,1.0,2013
40057,15.0,1.0,2013
40059,7.0,1.0,2013
40061,62.0,1.0,2013
40063,45.0,1.0,2013
40065,128.0,1.0,2013
40067,103.0,1.0,2013
40069,41.0,1.0,2013
40071,184.5,1.0,2013
40073,38.0,1.0,2013
40075,30.0,1.0,2013
40077,26.0,1.0,2013
40079,180.0,2.0,2013
40081,95.0,3.0,2013
40083,154.0,3.0,2013
40085,38.4,1.0,2013
40087,65.0,3.0,2013
40089,135.0,1.0,2013
40091,41.0,1.0,2013
40093,12.0,1.0,2013
40095,55.0,1.0,2013
40097,119.0,1.0,2013
40099,36.0,1.0,2013
40101,314.0,1.0,2013
40103,31.0,1.0,2013
40105,56.0,1.0,2013
40107,34.0,1.0,2013
40109,2564.0,4.0,2013
40111,262.0,2.0,2013
40113,85.0,2.0,2013
40115,135.0,1.0,2013
40117,56.0,2.0,2013
40119,187.0,1.0,2013
40121,127.5,1.0,2013
40123,184.0,1.0,2013
40125,331.0,1.0,2013
40127,17.0,1.0,2013
40129,25.0,1.0,2013
40131,179.0,2.0,2013
40133,164.0,1.0,2013
40135,102.0,2.0,2013
40137,181.0,1.0,2013
40139,60.0,1.0,2013
40141,89.0,1.0,2013
40143,1805.0,2.0,2013
40145,96.0,2.0,2013
40147,203.0,1.0,2013
40149,55.0,1.0,2013
40151,20.0,1.0,2013
40153,104.0,1.0,2013
41001,36.0,1.0,2013
41003,28.0,2.0,2013
41005,583.0,3.0,2013
41007,64.0,1.0,2013
41009,99.0,3.0,2013
41011,86.0,1.0,2013
41013,15.0,1.0,2013
41015,35.0,1.0,2013
41017,210.0,2.0,2013
41019,228.0,1.0,2013
41021,3.97,1.0,2013
41023,16.12,1.0,2013
41025,15.0,1.0,2013
41027,49.98,1.0,2013
41029,234.0,2.0,2013
41031,96.0,1.0,2013
41033,112.0,2.0,2013
41035,121.0,1.0,2013
41037,9.0,1.0,2013
41039,307.0,2.0,2013
41041,161.0,1.0,2013
41043,173.62,2.0,2013
41045,86.0,1.0,2013
41047,540.0,2.0,2013
41049,18.26,1.0,2013
41051,1232.0,4.0,2013
41053,125.0,2.0,2013
41055,3.48,1.0,2013
41057,98.0,1.0,2013
41059,128.74,1.0,2013
41061,37.0,1.0,2013
41063,,1.0,2013
41065,53.56,1.0,2013
41067,603.0,3.0,2013
41069,2.88,1.0,2013
41071,163.0,3.0,2013
42001,294.0,2.0,2013
42003,3382.0,4.0,2013
42005,136.0,3.0,2013
42007,318.0,3.0,2013
42009,142.0,1.0,2013
42011,1163.0,2.0,2013
42013,286.0,2.0,2013
42015,186.0,1.0,2013
42017,1089.0,3.0,2013
42019,368.0,3.0,2013
42021,487.0,2.0,2013
42023,,1.0,2013
42025,190.0,2.0,2013
42027,262.0,2.0,2013
42029,951.0,3.0,2013
42031,91.0,1.0,2013
42033,149.0,1.0,2013
42035,239.0,1.0,2013
42037,211.38,2.0,2013
42039,199.0,1.0,2013
42041,389.0,2.0,2013
42043,1226.0,2.0,2013
42045,3887.0,3.0,2013
42047,67.0,1.0,2013
42049,666.0,2.0,2013
42051,262.0,3.0,2013
42053,21.71,1.0,2013
42055,388.33,2.0,2013
42057,37.67,1.0,2013
42059,93.0,1.0,2013
42061,45.0,1.0,2013
42063,191.0,1.0,2013
42065,130.0,1.0,2013
42067,31.0,1.0,2013
42069,946.0,2.0,2013
42071,1023.0,2.0,2013
42073,272.0,1.0,2013
42075,475.0,2.0,2013
42077,1300.0,2.0,2013
42079,635.0,2.0,2013
42081,370.0,2.0,2013
42083,78.0,1.0,2013
42085,268.0,2.0,2013
42087,119.0,1.0,2013
42089,395.0,2.0,2013
42091,1940.0,3.0,2013
42093,30.0,2.0,2013
42095,743.0,2.0,2013
42097,271.0,1.0,2013
42099,111.0,2.0,2013
42101,8930.0,4.0,2013
42103,312.0,3.0,2013
42105,45.0,1.0,2013
42107,303.0,1.0,2013
42109,98.0,1.0,2013
42111,98.0,1.0,2013
42113,18.62,1.0,2013
42115,57.0,1.0,2013
42117,109.0,1.0,2013
42119,35.0,1.0,2013
42121,143.0,1.0,2013
42123,104.29,1.0,2013
42125,380.0,3.0,2013
42127,127.0,1.0,2013
42129,595.0,3.0,2013
42131,70.0,2.0,2013
42133,2387.0,2.0,2013
44001,,3.0,2013
44003,,3.0,2013
44005,,3.0,2013
44007,,4.0,2013
44009,,3.0,2013
45001,75.0,1.0,2013
45003,325.0,2.0,2013
45005,37.0,1.0,2013
45007,473.0,2.0,2013
45009,46.0,1.0,2013
45011,68.0,1.0,2013
45013,209.0,2.0,2013
45015,368.0,2.0,2013
45017,33.46,2.0,2013
45019,1250.0,2.0,2013
45021,201.0,1.0,2013
45023,46.0,3.0,2013
45025,106.0,1.0,2013
45027,57.0,1.0,2013
45029,139.0,1.0,2013
45031,162.0,2.0,2013
45033,115.0,1.0,2013
45035,196.0,2.0,2013
45037,51.0,2.0,2013
45039,70.0,2.0,2013
45041,311.0,2.0,2013
45043,221.0,1.0,2013
45045,1252.0,2.0,2013
45047,199.0,1.0,2013
45049,36.0,1.0,2013
45051,661.0,2.0,2013
45053,75.0,2.0,2013
45055,146.0,2.0,2013
45057,125.0,3.0,2013
45059,264.0,2.0,2013
45061,50.38,1.0,2013
45063,687.0,2.0,2013
45065,19.0,1.0,2013
45067,90.0,1.0,2013
45069,61.0,1.0,2013
45071,94.0,1.0,2013
45073,140.0,1.0,2013
45075,202.54,1.0,2013
45077,259.0,2.0,2013
45079,1028.0,2.0,2013
45081,48.0,2.0,2013
45083,753.0,2.0,2013
45085,287.62,2.0,2013
45087,90.0,2.0,2013
45089,102.0,1.0,2013
45091,465.0,3.0,2013
46003,,1.0,2013
46005,24.0,1.0,2013
46007,,1.0,2013
46009,2.0,1.0,2013
46011,20.0,1.0,2013
46013,31.71,1.0,2013
46015,17.0,1.0,2013
46017,,1.0,2013
46019,16.14,1.0,2013
46021,2.11,1.0,2013
46023,31.71,1.0,2013
46025,4.8,1.0,2013
46027,9.4,1.0,2013
46029,39.79,1.0,2013
46031,1.0,1.0,2013
46033,,2.0,2013
46035,38.67,1.0,2013
46037,5.0,1.0,2013
46039,5.83,1.0,2013
46041,1.0,1.0,2013
46043,10.29,1.0,2013
46045,3.0,1.0,2013
46047,18.0,1.0,2013
46049,2.5,1.0,2013
46051,6.0,1.0,2013
46053,,1.0,2013
46055,8.94,1.0,2013
46057,7.58,1.0,2013
46059,,1.0,2013
46061,,1.0,2013
46063,,1.0,2013
46065,114.97,1.0,2013
46067,,1.0,2013
46069,1.5,1.0,2013
46071,,1.0,2013
46073,,1.0,2013
46075,,1.0,2013
46077,,1.0,2013
46079,14.0,1.0,2013
46081,29.0,1.0,2013
46083,115.7,2.0,2013
46085,,1.0,2013
46087,,2.0,2013
46089,,1.0,2013
46091,3.0,1.0,2013
46093,44.29,2.0,2013
46095,10.04,1.0,2013
46097,,1.0,2013
46099,429.3,2.0,2013
46101,,1.0,2013
46102,,1.0,2013
46103,525.0,2.0,2013
46105,4.57,1.0,2013
46107,,1.0,2013
46109,40.0,1.0,2013
46111,,1.0,2013
46115,5.29,1.0,2013
46117,,1.0,2013
46119,9.03,1.0,2013
46121,47.98,1.0,2013
46123,27.05,1.0,2013
46125,4.6,2.0,2013
46127,28.0,2.0,2013
46129,8.02,1.0,2013
46135,,1.0,2013
46137,70.0,1.0,2013
47001,329.0,2.0,2013
47003,212.0,1.0,2013
47005,65.0,1.0,2013
47007,94.0,1.0,2013
47009,507.0,2.0,2013
47011,447.0,2.0,2013
47013,140.0,2.0,2013
47015,54.0,3.0,2013
47017,119.0,1.0,2013
47019,308.0,2.0,2013
47021,112.0,3.0,2013
47023,64.0,2.0,2013
47025,234.0,1.0,2013
47027,25.0,1.0,2013
47029,139.0,1.0,2013
47031,285.0,1.0,2013
47033,62.0,2.0,2013
47035,210.0,1.0,2013
47037,3135.0,4.0,2013
47039,37.0,1.0,2013
47041,106.0,1.0,2013
47043,303.0,3.0,2013
47045,196.0,1.0,2013
47047,115.0,3.0,2013
47049,52.0,1.0,2013
47051,133.0,1.0,2013
47053,190.0,1.0,2013
47055,154.0,1.0,2013
47057,94.0,2.0,2013
47059,367.0,1.0,2013
47061,57.0,1.0,2013
47063,300.0,2.0,2013
47065,1472.0,2.0,2013
47067,94.0,1.0,2013
47069,97.0,1.0,2013
47071,125.8,1.0,2013
47073,238.0,2.0,2013
47075,122.0,1.0,2013
47077,186.0,1.0,2013
47079,170.0,1.0,2013
47081,129.0,3.0,2013
47083,30.0,1.0,2013
47085,62.0,1.0,2013
47087,108.0,1.0,2013
47089,270.0,2.0,2013
47091,135.0,1.0,2013
47093,1100.0,2.0,2013
47095,49.0,1.0,2013
47097,141.0,1.0,2013
47099,240.0,1.0,2013
47101,40.0,1.0,2013
47103,118.0,1.0,2013
47105,136.0,2.0,2013
47107,273.0,1.0,2013
47109,81.0,1.0,2013
47111,144.0,3.0,2013
47113,425.0,2.0,2013
47115,131.0,2.0,2013
47117,170.0,1.0,2013
47119,342.0,3.0,2013
47121,69.0,1.0,2013
47123,179.0,1.0,2013
47125,521.0,2.0,2013
47127,19.0,1.0,2013
47129,63.0,2.0,2013
47131,135.0,1.0,2013
47133,144.0,1.0,2013
47135,40.0,1.0,2013
47137,10.0,1.0,2013
47139,125.0,2.0,2013
47141,227.0,1.0,2013
47143,147.0,1.0,2013
47145,170.0,2.0,2013
47147,468.0,3.0,2013
47149,995.0,3.0,2013
47151,111.0,1.0,2013
47153,115.0,2.0,2013
47155,507.0,1.0,2013
47157,4684.0,4.0,2013
47159,119.0,3.0,2013
47161,21.0,1.0,2013
47163,602.0,2.0,2013
47165,623.0,3.0,2013
47167,435.0,3.0,2013
47169,44.0,3.0,2013
47171,93.0,2.0,2013
47173,87.0,2.0,2013
47175,35.0,1.0,2013
47177,273.0,1.0,2013
47179,672.0,2.0,2013
47181,117.0,1.0,2013
47183,104.0,1.0,2013
47185,195.0,1.0,2013
47187,360.0,3.0,2013
47189,292.0,3.0,2013
48001,163.11,1.0,2013
48003,22.0,1.0,2013
48005,235.0,1.0,2013
48007,195.0,2.0,2013
48009,19.01,2.0,2013
48011,3.0,2.0,2013
48013,114.0,3.0,2013
48015,50.0,3.0,2013
48017,41.0,1.0,2013
48019,54.0,3.0,2013
48021,276.0,3.0,2013
48023,6.99,1.0,2013
48025,98.0,1.0,2013
48027,645.0,2.0,2013
48029,3750.0,4.0,2013
48031,24.0,1.0,2013
48033,1.62,1.0,2013
48035,29.0,1.0,2013
48037,427.0,2.0,2013
48039,751.0,3.0,2013
48041,592.0,2.0,2013
48043,41.0,1.0,2013
48045,,1.0,2013
48047,611.0,1.0,2013
48049,155.0,1.0,2013
48051,50.0,2.0,2013
48053,160.0,1.0,2013
48055,212.0,3.0,2013
48057,56.0,1.0,2013
48059,6.0,2.0,2013
48061,1373.0,2.0,2013
48063,26.0,1.0,2013
48065,25.0,2.0,2013
48067,86.0,1.0,2013
48069,18.0,1.0,2013
48071,98.0,3.0,2013
48073,130.0,1.0,2013
48075,50.0,1.0,2013
48077,20.0,2.0,2013
48079,3.0,1.0,2013
48081,,1.0,2013
48083,7.0,1.0,2013
48085,930.0,4.0,2013
48087,10.0,1.0,2013
48089,50.0,1.0,2013
48091,256.0,3.0,2013
48093,65.0,1.0,2013
48095,13.97,1.0,2013
48097,70.0,1.0,2013
48099,77.0,2.0,2013
48101,,1.0,2013
48103,12.0,1.0,2013
48105,30.0,1.0,2013
48107,8.0,2.0,2013
48109,10.0,1.0,2013
48111,15.63,1.0,2013
48113,5836.0,4.0,2013
48115,39.0,1.0,2013
48117,71.0,1.0,2013
48119,17.0,1.0,2013
48121,1147.0,3.0,2013
48123,115.0,1.0,2013
48125,368.8,1.0,2013
48127,66.0,1.0,2013
48129,10.0,1.0,2013
48131,28.0,1.0,2013
48133,80.0,1.0,2013
48135,572.0,2.0,2013
48137,8.0,1.0,2013
48139,393.0,3.0,2013
48141,2275.0,2.0,2013
48143,72.0,1.0,2013
48145,33.0,2.0,2013
48147,499.0,1.0,2013
48149,27.0,1.0,2013
48151,7.0,1.0,2013
48153,,1.0,2013
48155,,1.0,2013
48157,843.0,3.0,2013
48159,34.0,1.0,2013
48161,56.0,1.0,2013
48163,348.0,1.0,2013
48165,21.0,1.0,2013
48167,894.0,3.0,2013
48169,65.16,1.0,2013
48171,10.0,1.0,2013
48173,1.0,1.0,2013
48175,25.0,2.0,2013
48177,93.0,1.0,2013
48179,55.0,1.0,2013
48181,379.0,2.0,2013
48183,762.0,2.0,2013
48185,72.0,1.0,2013
48187,310.0,3.0,2013
48189,95.0,1.0,2013
48191,5.0,1.0,2013
48193,12.0,1.0,2013
48195,3.0,1.0,2013
48197,8.0,1.0,2013
48199,127.0,2.0,2013
48201,8851.0,4.0,2013
48203,312.0,1.0,2013
48205,14.37,1.0,2013
48207,384.58,1.0,2013
48209,272.0,3.0,2013
48211,4.9,1.0,2013
48213,345.0,1.0,2013
48215,1097.0,2.0,2013
48217,139.0,1.0,2013
48219,75.0,1.0,2013
48221,146.0,3.0,2013
48223,94.0,1.0,2013
48225,92.0,1.0,2013
48227,58.0,1.0,2013
48229,77.0,2.0,2013
48231,333.0,3.0,2013
48233,60.0,1.0,2013
48235,5.63,2.0,2013
48237,14.0,1.0,2013
48239,62.0,1.0,2013
48241,94.0,1.0,2013
48243,,1.0,2013
48245,914.0,2.0,2013
48247,11.0,1.0,2013
48249,61.0,1.0,2013
48251,640.0,3.0,2013
48253,35.0,2.0,2013
48255,10.0,1.0,2013
48257,324.0,3.0,2013
48259,46.0,3.0,2013
48261,1.35,1.0,2013
48263,5.84,1.0,2013
48265,134.0,1.0,2013
48267,11.0,1.0,2013
48269,46.2,1.0,2013
48271,28.0,1.0,2013
48273,106.65,1.0,2013
48275,9.0,1.0,2013
48277,152.0,1.0,2013
48279,43.0,1.0,2013
48281,27.0,2.0,2013
48283,,1.0,2013
48285,29.0,1.0,2013
48287,44.0,1.0,2013
48289,30.0,1.0,2013
48291,228.0,3.0,2013
48293,842.0,1.0,2013
48295,3.0,1.0,2013
48297,46.18,1.0,2013
48299,50.0,1.0,2013
48301,1.14,1.0,2013
48303,1228.0,2.0,2013
48305,15.0,2.0,2013
48307,21.0,1.0,2013
48309,1360.0,2.0,2013
48311,2.82,1.0,2013
48313,36.0,1.0,2013
48315,33.0,1.0,2013
48317,7.0,2.0,2013
48319,2.0,1.0,2013
48321,131.0,1.0,2013
48323,102.0,1.0,2013
48325,76.0,3.0,2013
48327,5.0,1.0,2013
48329,366.0,2.0,2013
48331,105.0,1.0,2013
48333,4.0,1.0,2013
48335,16.0,1.0,2013
48337,63.0,1.0,2013
48339,1140.0,3.0,2013
48341,39.0,1.0,2013
48343,27.0,1.0,2013
48345,,1.0,2013
48347,220.0,1.0,2013
48349,211.0,1.0,2013
48351,576.0,2.0,2013
